idx,content,template,entities
635,HTTP exception thrown: No instances found for any event,HTTP exception thrown: No instances found for any event,-
635,HTTP exception thrown: No instances found for any event,HTTP exception thrown: No instances found for any event,-
635,HTTP exception thrown: No instances found for any event,HTTP exception thrown: No instances found for any event,-
635,HTTP exception thrown: No instances found for any event,HTTP exception thrown: No instances found for any event,-
635,HTTP exception thrown: No instances found for any event,HTTP exception thrown: No instances found for any event,-
635,HTTP exception thrown: No instances found for any event,HTTP exception thrown: No instances found for any event,-
635,HTTP exception thrown: No instances found for any event,HTTP exception thrown: No instances found for any event,-
635,HTTP exception thrown: No instances found for any event,HTTP exception thrown: No instances found for any event,-
635,HTTP exception thrown: No instances found for any event,HTTP exception thrown: No instances found for any event,-
635,HTTP exception thrown: No instances found for any event,HTTP exception thrown: No instances found for any event,-
635,HTTP exception thrown: No instances found for any event,HTTP exception thrown: No instances found for any event,-
635,HTTP exception thrown: No instances found for any event,HTTP exception thrown: No instances found for any event,-
635,HTTP exception thrown: No instances found for any event,HTTP exception thrown: No instances found for any event,-
635,HTTP exception thrown: No instances found for any event,HTTP exception thrown: No instances found for any event,-
635,HTTP exception thrown: No instances found for any event,HTTP exception thrown: No instances found for any event,-
635,HTTP exception thrown: No instances found for any event,HTTP exception thrown: No instances found for any event,-
635,HTTP exception thrown: No instances found for any event,HTTP exception thrown: No instances found for any event,-
635,HTTP exception thrown: No instances found for any event,HTTP exception thrown: No instances found for any event,-
635,HTTP exception thrown: No instances found for any event,HTTP exception thrown: No instances found for any event,-
635,HTTP exception thrown: No instances found for any event,HTTP exception thrown: No instances found for any event,-
230,critical,critical,-
230,critical,critical,-
230,critical,critical,-
230,critical,critical,-
230,critical,critical,-
230,critical,critical,-
230,critical,critical,-
230,critical,critical,-
230,critical,critical,-
230,critical,critical,-
230,critical,critical,-
230,critical,critical,-
230,critical,critical,-
230,critical,critical,-
230,critical,critical,-
230,critical,critical,-
230,critical,critical,-
230,critical,critical,-
230,critical,critical,-
230,critical,critical,-
382,AppleCamIn::wakeEventHandlerThread,AppleCamIn::wakeEventHandlerThread,-
382,AppleCamIn::wakeEventHandlerThread,AppleCamIn::wakeEventHandlerThread,-
382,AppleCamIn::wakeEventHandlerThread,AppleCamIn::wakeEventHandlerThread,-
382,AppleCamIn::wakeEventHandlerThread,AppleCamIn::wakeEventHandlerThread,-
382,AppleCamIn::wakeEventHandlerThread,AppleCamIn::wakeEventHandlerThread,-
382,AppleCamIn::wakeEventHandlerThread,AppleCamIn::wakeEventHandlerThread,-
382,AppleCamIn::wakeEventHandlerThread,AppleCamIn::wakeEventHandlerThread,-
382,AppleCamIn::wakeEventHandlerThread,AppleCamIn::wakeEventHandlerThread,-
382,AppleCamIn::wakeEventHandlerThread,AppleCamIn::wakeEventHandlerThread,-
382,AppleCamIn::wakeEventHandlerThread,AppleCamIn::wakeEventHandlerThread,-
382,AppleCamIn::wakeEventHandlerThread,AppleCamIn::wakeEventHandlerThread,-
382,AppleCamIn::wakeEventHandlerThread,AppleCamIn::wakeEventHandlerThread,-
382,AppleCamIn::wakeEventHandlerThread,AppleCamIn::wakeEventHandlerThread,-
382,AppleCamIn::wakeEventHandlerThread,AppleCamIn::wakeEventHandlerThread,-
382,AppleCamIn::wakeEventHandlerThread,AppleCamIn::wakeEventHandlerThread,-
382,AppleCamIn::wakeEventHandlerThread,AppleCamIn::wakeEventHandlerThread,-
382,AppleCamIn::wakeEventHandlerThread,AppleCamIn::wakeEventHandlerThread,-
382,AppleCamIn::wakeEventHandlerThread,AppleCamIn::wakeEventHandlerThread,-
382,AppleCamIn::wakeEventHandlerThread,AppleCamIn::wakeEventHandlerThread,-
382,AppleCamIn::wakeEventHandlerThread,AppleCamIn::wakeEventHandlerThread,-
520,Location icon should now be in state 'Inactive',Location icon should now be in state 'Inactive',-
520,Location icon should now be in state 'Inactive',Location icon should now be in state 'Inactive',-
520,Location icon should now be in state 'Inactive',Location icon should now be in state 'Inactive',-
520,Location icon should now be in state 'Inactive',Location icon should now be in state 'Inactive',-
520,Location icon should now be in state 'Inactive',Location icon should now be in state 'Inactive',-
520,Location icon should now be in state 'Inactive',Location icon should now be in state 'Inactive',-
520,Location icon should now be in state 'Inactive',Location icon should now be in state 'Inactive',-
520,Location icon should now be in state 'Inactive',Location icon should now be in state 'Inactive',-
520,Location icon should now be in state 'Inactive',Location icon should now be in state 'Inactive',-
520,Location icon should now be in state 'Inactive',Location icon should now be in state 'Inactive',-
520,Location icon should now be in state 'Inactive',Location icon should now be in state 'Inactive',-
520,Location icon should now be in state 'Inactive',Location icon should now be in state 'Inactive',-
520,Location icon should now be in state 'Inactive',Location icon should now be in state 'Inactive',-
520,Location icon should now be in state 'Inactive',Location icon should now be in state 'Inactive',-
520,Location icon should now be in state 'Inactive',Location icon should now be in state 'Inactive',-
520,Location icon should now be in state 'Inactive',Location icon should now be in state 'Inactive',-
520,Location icon should now be in state 'Inactive',Location icon should now be in state 'Inactive',-
520,Location icon should now be in state 'Inactive',Location icon should now be in state 'Inactive',-
520,Location icon should now be in state 'Inactive',Location icon should now be in state 'Inactive',-
520,Location icon should now be in state 'Inactive',Location icon should now be in state 'Inactive',-
152,flush sensor data,flush sensor data,-
152,flush sensor data,flush sensor data,-
152,flush sensor data,flush sensor data,-
152,flush sensor data,flush sensor data,-
152,flush sensor data,flush sensor data,-
152,flush sensor data,flush sensor data,-
152,flush sensor data,flush sensor data,-
152,flush sensor data,flush sensor data,-
152,flush sensor data,flush sensor data,-
152,flush sensor data,flush sensor data,-
152,flush sensor data,flush sensor data,-
152,flush sensor data,flush sensor data,-
152,flush sensor data,flush sensor data,-
152,flush sensor data,flush sensor data,-
152,flush sensor data,flush sensor data,-
152,flush sensor data,flush sensor data,-
152,flush sensor data,flush sensor data,-
180,onReceive action: android.intent.action.SCREEN_OFF,onReceive action: android.intent.action.SCREEN_OFF,-
180,onReceive action: android.intent.action.SCREEN_OFF,onReceive action: android.intent.action.SCREEN_OFF,-
180,onReceive action: android.intent.action.SCREEN_OFF,onReceive action: android.intent.action.SCREEN_OFF,-
180,onReceive action: android.intent.action.SCREEN_OFF,onReceive action: android.intent.action.SCREEN_OFF,-
180,onReceive action: android.intent.action.SCREEN_OFF,onReceive action: android.intent.action.SCREEN_OFF,-
180,onReceive action: android.intent.action.SCREEN_OFF,onReceive action: android.intent.action.SCREEN_OFF,-
180,onReceive action: android.intent.action.SCREEN_OFF,onReceive action: android.intent.action.SCREEN_OFF,-
180,onReceive action: android.intent.action.SCREEN_OFF,onReceive action: android.intent.action.SCREEN_OFF,-
180,onReceive action: android.intent.action.SCREEN_OFF,onReceive action: android.intent.action.SCREEN_OFF,-
180,onReceive action: android.intent.action.SCREEN_OFF,onReceive action: android.intent.action.SCREEN_OFF,-
180,onReceive action: android.intent.action.SCREEN_OFF,onReceive action: android.intent.action.SCREEN_OFF,-
180,onReceive action: android.intent.action.SCREEN_OFF,onReceive action: android.intent.action.SCREEN_OFF,-
180,onReceive action: android.intent.action.SCREEN_OFF,onReceive action: android.intent.action.SCREEN_OFF,-
180,onReceive action: android.intent.action.SCREEN_OFF,onReceive action: android.intent.action.SCREEN_OFF,-
180,onReceive action: android.intent.action.SCREEN_OFF,onReceive action: android.intent.action.SCREEN_OFF,-
180,onReceive action: android.intent.action.SCREEN_OFF,onReceive action: android.intent.action.SCREEN_OFF,-
180,onReceive action: android.intent.action.SCREEN_OFF,onReceive action: android.intent.action.SCREEN_OFF,-
181,onReceive action: android.intent.action.SCREEN_ON,onReceive action: android.intent.action.SCREEN_ON,-
181,onReceive action: android.intent.action.SCREEN_ON,onReceive action: android.intent.action.SCREEN_ON,-
181,onReceive action: android.intent.action.SCREEN_ON,onReceive action: android.intent.action.SCREEN_ON,-
181,onReceive action: android.intent.action.SCREEN_ON,onReceive action: android.intent.action.SCREEN_ON,-
181,onReceive action: android.intent.action.SCREEN_ON,onReceive action: android.intent.action.SCREEN_ON,-
181,onReceive action: android.intent.action.SCREEN_ON,onReceive action: android.intent.action.SCREEN_ON,-
