LineId,Content,EventId,EventTemplate,Dataset
1364,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2670941",E255,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",OpenStack
1365,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",E263,"image <*> at (<*>): in use: on this node <*> local, <*> on other nodes sharing this instance storage",OpenStack
1366,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E257,Active base files: <*>,OpenStack
1367,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2577691",E255,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",OpenStack
1368,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 211 time: 0.1063731",E255,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",OpenStack
1369,"[instance: 95960536-049b-41f6-9049-05fc479b6a7c] disk limit not specified, defaulting to unlimited",E236,"[instance: <*>] disk limit not specified, defaulting to unlimited",OpenStack
1370,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/95960536-049b-41f6-9049-05fc479b6a7c HTTP/1.1"" status: 200 len: 1708 time: 0.1721809",E255,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",OpenStack
1371,[instance: 78dc1847-8848-49cc-933e-9239b12c9dcf] VM Stopped (Lifecycle Event),E253,[instance: <*>] VM Stopped (Lifecycle Event),OpenStack
1372,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2598870",E255,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",OpenStack
1373,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,E262,image <*> at (<*>): checking,OpenStack
1374,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E257,Active base files: <*>,OpenStack
1375,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",E263,"image <*> at (<*>): in use: on this node <*> local, <*> on other nodes sharing this instance storage",OpenStack
1376,"10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" status: 200 len: 380 time: 0.0867331",E256,"<*> ""POST <*>"" status: <*> len: <*> time: <*>.<*>",OpenStack
1377,[instance: 95960536-049b-41f6-9049-05fc479b6a7c] Took 19.71 seconds to spawn the instance on the hypervisor.,E245,[instance: <*>] Took <*>.<*> seconds to spawn the instance on the hypervisor.,OpenStack
1378,[instance: 95960536-049b-41f6-9049-05fc479b6a7c] VM Resumed (Lifecycle Event),E251,[instance: <*>] VM Resumed (Lifecycle Event),OpenStack
1379,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2752779",E255,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",OpenStack
1380,"10.11.21.126,10.11.10.1 ""GET /latest/meta-data/placement/ HTTP/1.1"" status: 200 len: 134 time: 0.2258282",E255,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",OpenStack
1381,[instance: 95960536-049b-41f6-9049-05fc479b6a7c] Instance destroyed successfully.,E238,[instance: <*>] Instance destroyed successfully.,OpenStack
1382,[instance: 95960536-049b-41f6-9049-05fc479b6a7c] Deleting instance files /var/lib/nova/instances/95960536-049b-41f6-9049-05fc479b6a7c_del,E234,[instance: <*>] Deleting instance files <*>,OpenStack
1383,[instance: 95960536-049b-41f6-9049-05fc479b6a7c] Took 1.00 seconds to destroy the instance on the hypervisor.,E244,[instance: <*>] Took <*>.<*> seconds to destroy the instance on the hypervisor.,OpenStack
1384,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 211 time: 0.1013889",E255,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",OpenStack
1385,Unknown base file: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E268,Unknown base file: <*>,OpenStack
1386,[instance: 7e7cc42f-3cb9-4d91-804c-f5a32d54f1c5] Creating image,E233,[instance: <*>] Creating image,OpenStack
1387,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.2973850",E255,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",OpenStack
1388,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",E263,"image <*> at (<*>): in use: on this node <*> local, <*> on other nodes sharing this instance storage",OpenStack
1389,[instance: 7e7cc42f-3cb9-4d91-804c-f5a32d54f1c5] VM Resumed (Lifecycle Event),E251,[instance: <*>] VM Resumed (Lifecycle Event),OpenStack
1390,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2687280",E255,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",OpenStack
1391,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",E263,"image <*> at (<*>): in use: on this node <*> local, <*> on other nodes sharing this instance storage",OpenStack
1392,"10.11.21.127,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.2475102",E255,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",OpenStack
1393,"[instance: af5f7392-f7d4-4298-b647-c98924c64aa1] memory limit: 96258.00 MB, free: 95746.00 MB",E240,"[instance: <*>] memory limit: <*>.<*> MB, free: <*>.<*> MB",OpenStack
1394,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.2832489",E255,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",OpenStack
1395,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2634912",E255,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",OpenStack
1396,[instance: af5f7392-f7d4-4298-b647-c98924c64aa1] VM Paused (Lifecycle Event),E250,[instance: <*>] VM Paused (Lifecycle Event),OpenStack
1397,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.3798852",E255,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",OpenStack
1398,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,E262,image <*> at (<*>): checking,OpenStack
1399,"10.11.10.1 ""DELETE /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/af5f7392-f7d4-4298-b647-c98924c64aa1 HTTP/1.1"" status: 204 len: 203 time: 0.2809131",E254,"<*> ""DELETE <*>"" status: <*> len: <*> time: <*>.<*>",OpenStack
1400,[instance: af5f7392-f7d4-4298-b647-c98924c64aa1] Took 1.01 seconds to destroy the instance on the hypervisor.,E244,[instance: <*>] Took <*>.<*> seconds to destroy the instance on the hypervisor.,OpenStack
1401,Unknown base file: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E268,Unknown base file: <*>,OpenStack
1402,"[instance: ae3a1b5d-eec1-45bb-b76a-c59d83b1471f] Total disk: 15 GB, used: 0.00 GB",E246,"[instance: <*>] Total disk: <*> GB, used: <*>.<*> GB",OpenStack
1403,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.3028941",E255,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",OpenStack
1404,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2591050",E255,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",OpenStack
1405,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2656732",E255,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",OpenStack
1406,[instance: ae3a1b5d-eec1-45bb-b76a-c59d83b1471f] During sync_power_state the instance has a pending task (spawning). Skip.,E237,[instance: <*>] During sync_power_state the instance has a pending task (spawning). Skip.,OpenStack
1407,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2693179",E255,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",OpenStack
1408,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2679729",E255,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",OpenStack
1409,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2661889",E255,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",OpenStack
1410,[instance: ae3a1b5d-eec1-45bb-b76a-c59d83b1471f] VM Resumed (Lifecycle Event),E251,[instance: <*>] VM Resumed (Lifecycle Event),OpenStack
1411,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E257,Active base files: <*>,OpenStack
1412,"10.11.21.129,10.11.10.1 ""GET /latest/meta-data/block-device-mapping/ami HTTP/1.1"" status: 200 len: 119 time: 0.0008659",E255,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",OpenStack
1413,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1874 time: 0.1815979",E255,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",OpenStack
1414,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2748799",E255,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",OpenStack
1415,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2686439",E255,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",OpenStack
1416,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2646010",E255,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",OpenStack
1417,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2556951",E255,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",OpenStack
1418,[instance: 43204226-2f87-4da7-b7ee-4d20cc66e846] VM Started (Lifecycle Event),E252,[instance: <*>] VM Started (Lifecycle Event),OpenStack
1419,[instance: 43204226-2f87-4da7-b7ee-4d20cc66e846] VM Paused (Lifecycle Event),E250,[instance: <*>] VM Paused (Lifecycle Event),OpenStack
1420,[instance: 43204226-2f87-4da7-b7ee-4d20cc66e846] During sync_power_state the instance has a pending task (spawning). Skip.,E237,[instance: <*>] During sync_power_state the instance has a pending task (spawning). Skip.,OpenStack
1421,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.4322081",E255,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",OpenStack
1422,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.3834350",E255,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",OpenStack
1423,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",E263,"image <*> at (<*>): in use: on this node <*> local, <*> on other nodes sharing this instance storage",OpenStack
1424,"10.11.21.130,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.2199168",E255,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",OpenStack
1425,[instance: 43204226-2f87-4da7-b7ee-4d20cc66e846] Deleting instance files /var/lib/nova/instances/43204226-2f87-4da7-b7ee-4d20cc66e846_del,E234,[instance: <*>] Deleting instance files <*>,OpenStack
1426,"[instance: fecdd5a9-3ca0-4c82-9336-63b7774f738e] Total vcpu: 16 VCPU, used: 0.00 VCPU",E248,"[instance: <*>] Total vcpu: <*> VCPU, used: <*>.<*> VCPU",OpenStack
1427,"[instance: fecdd5a9-3ca0-4c82-9336-63b7774f738e] vcpu limit not specified, defaulting to unlimited",E249,"[instance: <*>] vcpu limit not specified, defaulting to unlimited",OpenStack
1428,[instance: fecdd5a9-3ca0-4c82-9336-63b7774f738e] VM Paused (Lifecycle Event),E250,[instance: <*>] VM Paused (Lifecycle Event),OpenStack
1429,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",E263,"image <*> at (<*>): in use: on this node <*> local, <*> on other nodes sharing this instance storage",OpenStack
1430,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",E263,"image <*> at (<*>): in use: on this node <*> local, <*> on other nodes sharing this instance storage",OpenStack
1431,"10.11.21.131,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.2361510",E255,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",OpenStack
1432,[instance: fecdd5a9-3ca0-4c82-9336-63b7774f738e] Deleting instance files /var/lib/nova/instances/fecdd5a9-3ca0-4c82-9336-63b7774f738e_del,E234,[instance: <*>] Deleting instance files <*>,OpenStack
1433,Removing base or swap file: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E265,Removing base or swap file: <*>,OpenStack
1434,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2630441",E255,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",OpenStack
1435,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,E262,image <*> at (<*>): checking,OpenStack
1436,"10.11.21.132,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.2239330",E255,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",OpenStack
1437,"10.11.21.132,10.11.10.1 ""GET /latest/meta-data/public-hostname HTTP/1.1"" status: 200 len: 130 time: 0.2245400",E255,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",OpenStack
1438,[instance: 63a0d960-70b6-44c6-b606-491478a5cadf] Terminating instance,E241,[instance: <*>] Terminating instance,OpenStack
1439,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1916 time: 0.2783649",E255,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",OpenStack
1440,Final resource view: name=cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us phys_ram=64172MB used_ram=512MB phys_disk=15GB used_disk=0GB total_vcpus=16 used_vcpus=0 pci_stats=[],E260,Final resource view: name=<*> phys_ram=<*> used_ram=<*> phys_disk=<*> used_disk=<*> total_vcpus=<*> used_vcpus=<*> pci_stats=[],OpenStack
1441,"[instance: d54b44eb-2d1a-4aa2-ba6b-074d35f8f12c] Total memory: 64172 MB, used: 512.00 MB",E247,"[instance: <*>] Total memory: <*> MB, used: <*>.<*> MB",OpenStack
1442,"[instance: d54b44eb-2d1a-4aa2-ba6b-074d35f8f12c] Total disk: 15 GB, used: 0.00 GB",E246,"[instance: <*>] Total disk: <*> GB, used: <*>.<*> GB",OpenStack
1443,[instance: d54b44eb-2d1a-4aa2-ba6b-074d35f8f12c] Claim successful,E232,[instance: <*>] Claim successful,OpenStack
1444,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2747049",E255,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",OpenStack
1445,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2688880",E255,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",OpenStack
1446,[instance: d54b44eb-2d1a-4aa2-ba6b-074d35f8f12c] VM Paused (Lifecycle Event),E250,[instance: <*>] VM Paused (Lifecycle Event),OpenStack
1447,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2604382",E255,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",OpenStack
1448,[instance: d54b44eb-2d1a-4aa2-ba6b-074d35f8f12c] VM Resumed (Lifecycle Event),E251,[instance: <*>] VM Resumed (Lifecycle Event),OpenStack
1449,[instance: d54b44eb-2d1a-4aa2-ba6b-074d35f8f12c] Instance spawned successfully.,E239,[instance: <*>] Instance spawned successfully.,OpenStack
1450,[instance: d54b44eb-2d1a-4aa2-ba6b-074d35f8f12c] Took 20.23 seconds to build instance.,E242,[instance: <*>] Took <*>.<*> seconds to build instance.,OpenStack
1451,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2694650",E255,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",OpenStack
1452,[instance: d54b44eb-2d1a-4aa2-ba6b-074d35f8f12c] Instance destroyed successfully.,E238,[instance: <*>] Instance destroyed successfully.,OpenStack
1453,"10.11.21.133,10.11.10.1 ""GET /latest/meta-data/block-device-mapping/ami HTTP/1.1"" status: 200 len: 119 time: 0.4668469",E255,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",OpenStack
1454,[instance: d54b44eb-2d1a-4aa2-ba6b-074d35f8f12c] Took 0.47 seconds to deallocate network for instance.,E243,[instance: <*>] Took <*>.<*> seconds to deallocate network for instance.,OpenStack
1455,"[instance: 17288ea8-cbf4-4f0e-94fe-853fd2735f29] memory limit: 96258.00 MB, free: 95746.00 MB",E240,"[instance: <*>] memory limit: <*>.<*> MB, free: <*>.<*> MB",OpenStack
1456,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2608740",E255,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",OpenStack
1457,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2652020",E255,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",OpenStack
1458,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.4219470",E255,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",OpenStack
1459,[instance: 17288ea8-cbf4-4f0e-94fe-853fd2735f29] VM Resumed (Lifecycle Event),E251,[instance: <*>] VM Resumed (Lifecycle Event),OpenStack
1460,[instance: 17288ea8-cbf4-4f0e-94fe-853fd2735f29] Instance spawned successfully.,E239,[instance: <*>] Instance spawned successfully.,OpenStack
1461,[instance: 17288ea8-cbf4-4f0e-94fe-853fd2735f29] During sync_power_state the instance has a pending task (spawning). Skip.,E237,[instance: <*>] During sync_power_state the instance has a pending task (spawning). Skip.,OpenStack
1462,[instance: 17288ea8-cbf4-4f0e-94fe-853fd2735f29] Took 19.79 seconds to build instance.,E242,[instance: <*>] Took <*>.<*> seconds to build instance.,OpenStack
1463,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",E263,"image <*> at (<*>): in use: on this node <*> local, <*> on other nodes sharing this instance storage",OpenStack
