LineId,Content,EventId,EventTemplate,ParameterList
969,"com.apple.SoftwareUpdate.Activity: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 4045 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","['com.apple.SoftwareUpdate.Activity', '4045']"
970,kern_open_file_for_direct_io took 6 ms,28f62078,kern_open_file_for_direct_io took 6 ms,[]
971,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 151433 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","['com.apple.icloud.fmfd.heartbeat', '151433']"
972,"com.apple.SoftwareUpdate.Activity: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 3226 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","['com.apple.SoftwareUpdate.Activity', '3226']"
973,17:13:03.545 : Starting AirDrop server for user 501 on wake,0c7af280,<*> : Starting AirDrop server for user 501 on wake,['17:13:03.545']
974,"ARPT: 711749.913729: IOPMPowerSource Information: onSleep,  SleepType: Normal Sleep,  'ExternalConnected': Yes, 'TimeRemaining': 0,",3600bdd8,"ARPT: <*> IOPMPowerSource Information: <*> SleepType: Normal Sleep, 'ExternalConnected': Yes, 'TimeRemaining': 0,","['711749.913729:', 'onSleep,']"
975,ARPT: 711752.511718: AirPort_Brcm43xx::powerChange: System Wake - Full Wake/ Dark Wake / Maintenance wake,883aa790,ARPT: <*> AirPort_Brcm43xx::powerChange: System Wake - Full Wake/ Dark Wake / Maintenance wake,['711752.511718:']
976,17:26:44.228 : Scanning mode Contacts Only,cc50f92a,<*> : Scanning mode Contacts Only,['17:26:44.228']
977,Sandbox: com.apple.Addres(35150) deny(1) network-outbound /private/var/run/mDNSResponder,9cdbf8d2,Sandbox: <*> deny(1) network-outbound /private/var/run/mDNSResponder,['com.apple.Addres(35150)']
978,AppleThunderboltGenericHAL::earlyWake - complete - took 1 milliseconds,a5714044,AppleThunderboltGenericHAL::earlyWake - complete - took <*> milliseconds,['1']
979,"ARPT: 711979.641310: wl0: setup_keepalive: interval 900, retry_interval 30, retry_count 10",a0672ef8,"ARPT: <*> wl0: setup_keepalive: interval <*> retry_interval 30, retry_count 10","['711979.641310:', '900,']"
980,AppleCamIn::wakeEventHandlerThread,016decae,AppleCamIn::wakeEventHandlerThread,[]
981,button report: 0x80039B7,45b10d54,button report: 0x80039B7,[]
982,dnssd_clientstub ConnectToServer: connect()-> No of tries: 3,fe0771c3,dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>,['3']
983,"com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 40 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","['com.apple.suggestions.harvest', '40']"
984,dnssd_clientstub ConnectToServer: connect() failed path:/var/run/mDNSResponder Socket:4 Err:-1 Errno:1 Operation not permitted,1b7a983d,dnssd_clientstub ConnectToServer: connect() failed path:/var/run/mDNSResponder Socket:4 Err:-1 Errno:1 Operation not permitted,[]
985,"ARPT: 712221.085635: wl0: wl_update_tcpkeep_seq: Updated seq/ack/win from UserClient Seq 70582765, Ack 3488103719, Win size 358",0753c14d,ARPT: <*> wl0: wl_update_tcpkeep_seq: Updated seq/ack/win from UserClient Seq <*> Ack <*> Win size <*>,"['712221.085635:', '70582765,', '3488103719,', '358']"
986,en0: BSSID changed to 5c:50:15:4c:18:13,3a8476ad,en0: BSSID changed to <*>,['5c:50:15:4c:18:13']
987,"com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 42431 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","['com.apple.suggestions.harvest', '42431']"
988,dnssd_clientstub ConnectToServer: connect() failed path:/var/run/mDNSResponder Socket:4 Err:-1 Errno:1 Operation not permitted,1b7a983d,dnssd_clientstub ConnectToServer: connect() failed path:/var/run/mDNSResponder Socket:4 Err:-1 Errno:1 Operation not permitted,[]
989,18:35:05.187 : Scanning mode Contacts Only,cc50f92a,<*> : Scanning mode Contacts Only,['18:35:05.187']
990,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}",61cb43e6,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=<*> Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}",['com.apple.security.sos.error']
991,dnssd_clientstub ConnectToServer: connect()-> No of tries: 1,fe0771c3,dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>,['1']
992,AppleCamIn::systemWakeCall - messageType = 0xE0000320,dff6d2b2,AppleCamIn::systemWakeCall - messageType = <*>,['0xE0000320']
993,AppleCamIn::systemWakeCall - messageType = 0xE0000340,dff6d2b2,AppleCamIn::systemWakeCall - messageType = <*>,['0xE0000340']
994,Previous sleep cause: 5,9061729d,Previous sleep cause: 5,[]
995,dnssd_clientstub ConnectToServer: connect()-> No of tries: 1,fe0771c3,dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>,['1']
996,"ARPT: 712526.783763: wl0: setup_keepalive: interval 900, retry_interval 30, retry_count 10",a0672ef8,"ARPT: <*> wl0: setup_keepalive: interval <*> retry_interval 30, retry_count 10","['712526.783763:', '900,']"
997,ARPT: 712530.297675: wl0: leaveModulePoweredForOffloads: Wi-Fi will stay on.,99b87c94,ARPT: <*> wl0: leaveModulePoweredForOffloads: Wi-Fi will stay on.,['712530.297675:']
998,CGXDisplayDidWakeNotification [712572581805245]: posting kCGSDisplayDidWake,9243e37f,CGXDisplayDidWakeNotification <*> posting kCGSDisplayDidWake,['[712572581805245]:']
999,ARPT: 712604.204993: wl0: MDNS: IPV6 Addr: fe80:0:0:0:c6b3:1ff:fecd:467f,55561498,ARPT: <*> wl0: MDNS: IPV6 Addr: <*>,"['712604.204993:', 'fe80:0:0:0:c6b3:1ff:fecd:467f']"
1000,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}",61cb43e6,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=<*> Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}",['com.apple.security.sos.error']
1001,Peripheral manager is not powered on,dfcdcbbe,Peripheral manager is not powered on,[]
1002,"Opened file /var/log/SleepWakeStacks.bin, size 172032, extents 1, maxio 2000000 ssd 1",899143a3,"Opened file /var/log/SleepWakeStacks.bin, size 172032, extents 1, maxio 2000000 ssd 1",[]
1003,[HID] [ATC] AppleDeviceManagementHIDEventService::processWakeReason Wake reason: Host (0x01),e9f3f528,[HID] [ATC] AppleDeviceManagementHIDEventService::processWakeReason Wake reason: Host (0x01),[]
1004,Sandbox: com.apple.Addres(35229) deny(1) network-outbound /private/var/run/mDNSResponder,9cdbf8d2,Sandbox: <*> deny(1) network-outbound /private/var/run/mDNSResponder,['com.apple.Addres(35229)']
1005,"com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 1867 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","['com.apple.Safari.SafeBrowsing.Update', '1867']"
1006,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 12 unplug = 0,fea8a7f7,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = <*> unplug = 0,"['<0>', '12']"
1007,"com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 36678 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","['com.apple.suggestions.harvest', '36678']"
1008,"com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 215 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","['com.apple.Safari.SafeBrowsing.Update', '215']"
1009,Sandbox: com.apple.Addres(35250) deny(1) network-outbound /private/var/run/mDNSResponder,9cdbf8d2,Sandbox: <*> deny(1) network-outbound /private/var/run/mDNSResponder,['com.apple.Addres(35250)']
1010,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 139865 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","['com.apple.icloud.fmfd.heartbeat', '139865']"
1011,"IOPMrootDomain: idle cancel, state 1",6ecadd3f,"IOPMrootDomain: idle cancel, state 1",[]
1012,ARPT: 712915.870808: wl0: MDNS: IPV4 Addr: 10.105.162.105,6de264d8,ARPT: <*> wl0: MDNS: IPV4 Addr: <*>,"['712915.870808:', '10.105.162.105']"
1013,"ARPT: 712918.575461: IOPMPowerSource Information: onSleep,  SleepType: Normal Sleep,  'ExternalConnected': Yes, 'TimeRemaining': 0,",3600bdd8,"ARPT: <*> IOPMPowerSource Information: <*> SleepType: Normal Sleep, 'ExternalConnected': Yes, 'TimeRemaining': 0,","['712918.575461:', 'onSleep,']"
1014,AppleThunderboltNHIType2::prePCIWake - power up complete - took 2 us,04f0e432,AppleThunderboltNHIType2::prePCIWake - power up complete - took <*> us,['2']
1015,ARPT: 712921.782306: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],39189f14,ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],['712921.782306:']
1016,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 139095 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","['com.apple.icloud.fmfd.heartbeat', '139095']"
1017,"com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 35003 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","['com.apple.suggestions.harvest', '35003']"
1018,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 139057 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","['com.apple.icloud.fmfd.heartbeat', '139057']"
1019,Wake reason: RTC (Alarm),2068da72,Wake reason: RTC (Alarm),[]
1020,AppleThunderboltGenericHAL::earlyWake - complete - took 1 milliseconds,a5714044,AppleThunderboltGenericHAL::earlyWake - complete - took <*> milliseconds,['1']
1021,-[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (null) UASuggestedActionType=0 (null)/(null) opts=(null) when=2017-07-05 03:51:50 +0000 confidence=1 from=(null)/(null) (UABestAppSuggestionManager.m #319),cb6d7ba7,-[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (null) UASuggestedActionType=0 (null)/(null) opts=(null) <*> <*> +0000 confidence=1 from=(null)/(null) (UABestAppSuggestionManager.m #319),['when=2017-07-05 03:51:50']
1022,"ARPT: 712997.981881: IOPMPowerSource Information: onWake,  SleepType: Normal Sleep,  'ExternalConnected': Yes, 'TimeRemaining': 0,",3600bdd8,"ARPT: <*> IOPMPowerSource Information: <*> SleepType: Normal Sleep, 'ExternalConnected': Yes, 'TimeRemaining': 0,","['712997.981881:', 'onWake,']"
1023,Thermal pressure state: 0 Memory pressure state: 0,b7aaf5db,Thermal pressure state: <*> Memory pressure state: 0,['0']
1024,AppleThunderboltGenericHAL::earlyWake - complete - took 0 milliseconds,a5714044,AppleThunderboltGenericHAL::earlyWake - complete - took <*> milliseconds,['0']
1025,AppleCamIn::systemWakeCall - messageType = 0xE0000340,dff6d2b2,AppleCamIn::systemWakeCall - messageType = <*>,['0xE0000340']
1026,20:54:03.455 : BTLE scanner Powered On,0af63e74,<*> : BTLE scanner Powered On,['20:54:03.455']
1027,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 138144 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","['com.apple.icloud.fmfd.heartbeat', '138144']"
1028,__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! QQ.10018 tc22491 203.205.142.158:8080,086cf4fa,__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! <*> <*> <*>,"['QQ.10018', 'tc22491 203.205.142.158:8080']"
1029,Sandbox: com.apple.Addres(35286) deny(1) network-outbound /private/var/run/mDNSResponder,9cdbf8d2,Sandbox: <*> deny(1) network-outbound /private/var/run/mDNSResponder,['com.apple.Addres(35286)']
1030,"com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 132 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","['com.apple.Safari.SafeBrowsing.Update', '132']"
1031,21:07:16.729 : Scanning mode Contacts Only,cc50f92a,<*> : Scanning mode Contacts Only,['21:07:16.729']
1032,Peripheral manager is not powered on,dfcdcbbe,Peripheral manager is not powered on,[]
1033,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 135670 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","['com.apple.icloud.fmfd.heartbeat', '135670']"
1034,ARPT: 713439.104232: AirPort_Brcm43xx::powerChange: System Sleep,e61842f1,ARPT: <*> AirPort_Brcm43xx::powerChange: System Sleep,['713439.104232:']
1035,"ARPT: 713439.104255: IOPMPowerSource Information: onSleep,  SleepType: Normal Sleep,  'ExternalConnected': Yes, 'TimeRemaining': 0,",3600bdd8,"ARPT: <*> IOPMPowerSource Information: <*> SleepType: Normal Sleep, 'ExternalConnected': Yes, 'TimeRemaining': 0,","['713439.104255:', 'onSleep,']"
1036,ARPT: 713493.575563: wl0: setup_keepalive: Remote IP: 17.249.28.75,0bd7d6b3,ARPT: <*> wl0: setup_keepalive: Remote IP: <*>,"['713493.575563:', '17.249.28.75']"
1037,"com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 1843 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","['com.apple.Safari.SafeBrowsing.Update', '1843']"
1038,Thermal pressure state: 1 Memory pressure state: 0,b7aaf5db,Thermal pressure state: <*> Memory pressure state: 0,['1']
1039,AppleCamIn::systemWakeCall - messageType = 0xE0000340,dff6d2b2,AppleCamIn::systemWakeCall - messageType = <*>,['0xE0000340']
1040,AppleCamIn::systemWakeCall - messageType = 0xE0000340,dff6d2b2,AppleCamIn::systemWakeCall - messageType = <*>,['0xE0000340']
1041,22:29:26.099 : BTLE scanner Powered On,0af63e74,<*> : BTLE scanner Powered On,['22:29:26.099']
1042,AppleThunderboltGenericHAL::earlyWake - complete - took 1 milliseconds,a5714044,AppleThunderboltGenericHAL::earlyWake - complete - took <*> milliseconds,['1']
1043,"com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 978 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","['com.apple.Safari.SafeBrowsing.Update', '978']"
1044,dnssd_clientstub ConnectToServer: connect()-> No of tries: 2,fe0771c3,dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>,['2']
1045,"NETWORK: no response from server, reachability, 2, queryRetries, 1",1b3b24d2,"NETWORK: no response from server, reachability, 2, queryRetries, <*>",['1']
1046,AppleThunderboltNHIType2::waitForOk2Go2Sx - retries = 7,e3b61a44,AppleThunderboltNHIType2::waitForOk2Go2Sx - retries = <*>,['7']
1047,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 12 unplug = 0,fea8a7f7,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = <*> unplug = 0,"['<0>', '12']"
1048,[com.apple.calendar.store.log.caldav.coredav] [Refusing to parse response to PROPPATCH because of content-type: [text/html; charset=UTF-8].],d8e2131a,[<*>] [Refusing to parse response to PROPPATCH because of content-type: [text/html; charset=UTF-8].],['com.apple.calendar.store.log.caldav.coredav']
1049,"PM response took 113 ms (24144, WeChat)",0a237d9d,"PM response took 113 ms (24144, WeChat)",[]
1050,"device_generate_lock_screen_screenshot: authw 0x7fa824145a00(2000)[0, 0, 1440, 900] shield 0x7fa825dafc00(2001), dev [1440,900]",9e54d618,"device_generate_lock_screen_screenshot: authw <*> 0, 1440, 900] shield <*> dev [1440,900]","['0x7fa824145a00(2000)[0,', '0x7fa825dafc00(2001),']"
